x^5 - x^4 - 12*x^3 + 8*x^2 + 22*x + 18
x^5 + 10*x^3 - 10*x^2 + 85*x + 22
x^5 + 5*x^3 - 10*x^2 - 5*x + 32
x^5 - 10*x^3 + 15*x - 24
x^5 + 20*x^3 - 40*x^2 + 30*x - 8
x^5 - 15*x^3 - 10*x^2 - 45*x - 54
x^5 - 20*x^3 - 50*x^2 - 60*x - 41
x^5 - 2*x^4 - 10*x^3 - 72*x^2 + 23*x - 2
x^5 + 15*x^3 - 10*x^2 - 120*x + 96
x^5 - 10*x^3 - 5*x^2 - 15*x + 89
x^5 - 100*x^2 - 100*x - 55
x^5 - 10*x^3 - 20*x^2 + 135*x - 204
x^5 - 2*x^4 - 18*x^3 + 52*x^2 - 2*x - 132
x^5 - 2*x^4 - 18*x^3 + 52*x^2 + 61*x - 258
x^5 - x^4 - 8*x^3 - 4*x^2 + 13*x + 23
x^5 - 2*x^4 - 4*x^3 - 4*x^2 + 5*x + 22
x^5 - x^4 - 4*x^3 - 8*x^2 - 19*x - 12
x^5 - 40*x^2 - 60*x - 24
x^5 - 20*x^2 - 60*x - 288
x^5 - 30*x^2 + 90*x - 72
x^5 - 40*x^2 + 90*x - 54
x^5 - 20*x^2 - 60*x + 72
x^5 + 10*x^3 - 30
x^5 - 80*x^2 - 60*x - 72
x^5 - 10*x^2 + 15*x - 36
x^5 + 10*x^3 - 60
x^5 - 20*x^2 - 60*x - 78
x^5 - 10*x^3 - 60
x^5 - 5*x^3 - 45*x - 72
x^5 - 90*x^2 + 15*x - 174
x^5 + 10*x^3 - 60*x^2 + 120*x - 64
x^5 - 20*x^3 - 20*x^2 + 30*x - 8
x^5 - 10*x^3 + 15*x - 12
x^5 - 20*x^3 - 40*x^2 + 60*x - 16
x^5 - 10*x^3 - 40*x^2 - 45*x + 4
x^5 - 10*x^3 - 20*x^2 - 15*x + 92
x^5 - 20*x^3 - 20*x^2 + 150*x - 80
x^5 + 10*x^3 - 20*x^2 - 30*x - 8
x^5 - 25*x^2 + 25*x + 5
x^5 - 25*x^3 - 25*x^2 + 50*x + 95
x^5 - 60*x^2 + 135*x - 81
x^5 - 25*x^2 + 15*x + 174
x^5 - x^4 - 8*x^3 + 52*x^2 + 83*x - 47
x^5 - 10*x^3 - 20*x^2 - 240*x - 544
x^5 - 20*x^2 - 135*x - 168
x^5 + 140*x - 168
x^5 - 70*x^2 - 210*x - 308
x^5 - 5*x^3 - 10*x^2 + 20
x^5 + 10*x^3 - 30*x^2 + 24
x^5 + 35*x^3 - 18
x^5 - 30*x^3 - 10*x^2 + 225*x + 270
x^5 - 20*x^3 - 10*x^2 + 80
x^5 - 30*x^2 + 135*x - 54
x^5 - 20*x^2 + 75*x - 72
x^5 - 5*x^3 + 50*x - 70
x^5 - 15*x^3 - 10*x^2 + 70*x + 96
x^5 - 14*x^3 - 28*x^2 - 7*x + 28
x^5 - 25*x - 20
x^5 - 25*x^3 - 50*x^2 + 160
x^5 + 100*x - 160
x^5 - 100*x - 160
x^5 - 10*x^3 - 5*x^2 - 15*x - 1
x^5 - 15*x^3 - 15*x^2 + 60*x + 93
x^5 - 18*x^3 - 32*x^2 + 78*x + 384
x^5 - 40*x^2 - 60*x + 240
x^5 + 10*x^3 + 90*x - 72
x^5 - 20*x^2 + 45*x - 24
x^5 - 20*x^3 - 40*x^2 - 15*x - 4
x^5 - 15*x - 12
x^5 + 10*x^3 - 20*x^2 - 195*x - 188
x^5 - 10*x^3 - 90*x - 144
x^5 + 10*x^3 - 40*x^2 - 30*x - 16
